,timestamp,open,high,low,close,volume,trades,hma50,hma80,compra,venta,%
189,2021-07-07,1.4156,1.4416,1.4,1.404,125167776.95,0.0,1.297979849170438,1.317616160493827,,,
190,2021-07-08,1.404,1.4065,1.3194,1.327,175680408.72,0.0,1.2958247782805434,1.3077764811803678,,,
191,2021-07-09,1.3268,1.3746,1.2859,1.3504,160293985.2,0.0,1.2976557285067876,1.2998679679313458,,,
192,2021-07-10,1.3504,1.366,1.3158,1.3356,93476664.31,0.0,1.2988308959276014,1.2914548078139125,,,
193,2021-07-11,1.3356,1.3669,1.3231,1.3485,71704260.26,0.0,1.3026685731523382,1.285002168774467,,,
194,2021-07-12,1.3485,1.3736,1.2916,1.3126,112067630.51,0.0,1.303141906485671,1.2769424814062025,,,
195,2021-07-13,1.3126,1.3216,1.25,1.265,125015668.98,0.0,1.299203963800905,1.2665368345377903,,,
196,2021-07-14,1.2649,1.2894,1.198,1.2635,165466902.33,0.0,1.2958016229260936,1.2574872892201148,,,
197,2021-07-15,1.2634,1.29,1.205,1.2258,133685795.15,0.0,1.2885914208144797,1.2468271221017757,,,
198,2021-07-16,1.2258,1.245,1.1655,1.1708,159173625.74,0.0,1.2758764283559578,1.2332025880758817,,,
199,2021-07-17,1.1705,1.1948,1.1497,1.1721,124485807.1,0.0,1.2629502262443444,1.2208658416139717,,,
200,2021-07-18,1.1721,1.2186,1.1666,1.1813,108584207.61,0.0,1.2507162473604827,1.2101088105992166,,,
201,2021-07-19,1.1814,1.1921,1.1156,1.1225,138646747.17,0.0,1.231998346907994,1.196005538994279,,,
202,2021-07-20,1.1226,1.1362,1.0202,1.0539,283618751.18,0.0,1.206525815987933,1.1780648908461304,,,
203,2021-07-21,1.0541,1.2222,1.0366,1.1711,287296624.78,0.0,1.195171668174962,1.1697407279433902,,,
204,2021-07-22,1.1711,1.2081,1.1492,1.1856,158912321.76,0.0,1.185534829562594,1.1630739302920814,,,
205,2021-07-23,1.1857,1.2089,1.1465,1.2077,131335875.06,0.0,1.1789238371040724,1.1586784108702197,,,
206,2021-07-24,1.2075,1.2487,1.1964,1.2327,142716783.01,0.0,1.1754065279034691,1.156936440831075,,,
207,2021-07-25,1.2332,1.2388,1.19,1.2284,107934124.51,0.0,1.171887143288084,1.1556443781993364,,,
208,2021-07-26,1.2283,1.3991,1.2221,1.2551,415073283.88,0.0,1.1720592639517344,1.1569651618488404,,,
209,2021-07-27,1.2549,1.3158,1.2136,1.2799,233094192.34,0.0,1.175212162895928,1.1605312789822344,,,
210,2021-07-28,1.2797,1.32,1.2573,1.2875,201236980.03,0.0,1.179717785822022,1.1650402868112018,,,
211,2021-07-29,1.2875,1.2987,1.256,1.2856,130840990.64,0.0,1.1844947088989441,1.1695772109304423,,,
212,2021-07-30,1.2856,1.3179,1.2467,1.3108,181649929.84,0.0,1.1929743107088993,1.176080112917796,,,
213,2021-07-31,1.3109,1.3329,1.287,1.3193,122070136.42,0.0,1.2028270769230769,1.1833444843420653,,,
214,2021-08-01,1.3193,1.3879,1.2984,1.3142,200978816.46,0.0,1.212596066365008,1.1898056391147254,,,
215,2021-08-02,1.3145,1.35,1.2927,1.3083,124737501.38,0.0,1.2221121749622927,1.1952627785305638,,,
216,2021-08-03,1.3082,1.3827,1.2613,1.3696,250226135.48,0.0,1.2385754630467578,1.2048319399277327,,,
217,2021-08-04,1.3697,1.3938,1.323,1.3765,182865692.1,0.0,1.255548959276019,1.214633067600121,,,
218,2021-08-05,1.3766,1.3974,1.338,1.3859,160752874.44,0.0,1.2732081327300153,1.2245306624510688,,,
219,2021-08-06,1.3859,1.425,1.3613,1.4025,165384665.39,0.0,1.2924622141779787,1.2351125391448354,,,
220,2021-08-07,1.4027,1.485,1.3945,1.4727,245578409.2,0.0,1.3191473001508298,1.2504670212285462,,,
221,2021-08-08,1.4726,1.4941,1.407,1.4255,201134603.12,0.0,1.3391879095022623,1.262026227792834,,,
222,2021-08-09,1.4256,1.499,1.3933,1.4745,204393100.93,0.0,1.3638811161387632,1.276912225233363,,,
223,2021-08-10,1.4745,1.701,1.457,1.678,356506024.51,0.0,1.4104089653092005,1.3063865424570915,,,
224,2021-08-11,1.678,1.895,1.67,1.7934,488863450.17,0.0,1.467439233785821,1.3434907926829274,,,
225,2021-08-12,1.7934,1.869,1.6792,1.8324,431637639.2,0.0,1.5256160784313724,1.3826122688949107,,,
226,2021-08-13,1.833,2.1495,1.8212,2.1386,589994492.03,0.0,1.6153418461538465,1.4430899239686854,,,
227,2021-08-14,2.1386,2.25,2.0835,2.1878,599325581.5,0.0,1.7050648627450975,1.5056819798253538,,,
228,2021-08-15,2.1875,2.2499,2.03,2.1667,370249371.15,0.0,1.7861252126696832,1.5649506775067756,,,
229,2021-08-16,2.1667,2.2,2.0463,2.0714,313643255.53,0.0,1.8508518431372551,1.6156010636856368,,,
230,2021-08-17,2.0717,2.1414,1.9059,1.9239,361700269.73,0.0,1.8937946184012058,1.6540476294790725,,,
231,2021-08-18,1.924,2.1643,1.87,2.1043,486614298.9,0.0,1.9534782865761688,1.7043448230954537,,,
232,2021-08-19,2.1045,2.455,2.0462,2.4411,661367609.97,0.0,2.04697937254902,1.7775090567600123,,,
233,2021-08-20,2.4411,2.5817,2.3666,2.4557,619099859.32,0.0,2.1355193725490196,1.8492580676001207,,,
234,2021-08-21,2.4557,2.5288,2.3805,2.4341,297136052.16,0.0,2.2150769291101056,1.9169546439325502,,,
235,2021-08-22,2.4347,2.7212,2.4306,2.7049,485497408.99,0.0,2.319388941176471,2.0018590394459506,,,
236,2021-08-23,2.705,2.9719,2.6849,2.9152,653707062.88,0.0,2.440105200603319,2.0988412729599517,,,
237,2021-08-24,2.9152,2.947,2.5872,2.7187,641652294.22,0.0,2.5294084223227755,2.177848775218307,,,
238,2021-08-25,2.7191,2.797,2.6,2.739,460928567.06,0.0,2.6134058582202115,2.255022582806384,,,
239,2021-08-26,2.7389,2.785,2.47,2.528,407754722.33,0.0,2.665517532428356,2.313323769948811,,,
240,2021-08-27,2.529,2.9473,2.494,2.946,472662823.39,0.0,2.758956772247361,2.399074328515507,,,
241,2021-08-28,2.947,2.95,2.772,2.847,243063514.39,0.0,2.8322392458521883,2.4737276671183377,,,
242,2021-08-29,2.847,2.935,2.719,2.851,274365688.0,0.0,2.8980623529411766,2.544842652062632,,,
243,2021-08-30,2.85,2.884,2.72,2.734,240691753.9,0.0,2.9425883981900443,2.6034555728696174,,,
244,2021-08-31,2.735,2.881,2.702,2.767,251908426.3,0.0,2.9836879155354445,2.6610615176151757,,,
245,2021-09-01,2.768,2.904,2.72,2.869,196563544.1,0.0,3.029223523378581,2.7226406519120747,,,
246,2021-09-02,2.87,3.101,2.834,2.96,397432179.47,0.0,3.077855927601809,2.787204031918096,,,
247,2021-09-03,2.96,3.03,2.9,2.966,203828698.4,0.0,3.1190636259426854,2.848418585516411,,,
248,2021-09-04,2.965,2.967,2.8,2.83,192271347.0,0.0,3.136867981900452,2.8959202544414335,,,
249,2021-09-05,2.831,2.956,2.813,2.91,169097774.6,0.0,3.158054877828054,2.9458253658536595,,,
250,2021-09-06,2.911,2.927,2.8,2.833,186970542.2,0.0,3.164906901960785,2.9865842186088534,,,
251,2021-09-07,2.833,2.875,2.0,2.514,964890684.8,0.0,3.1303297194570154,3.0007654042457097,,,
252,2021-09-08,2.514,2.564,2.2,2.47,547581870.5,0.0,3.0894900150829563,3.009093025444143,,,
253,2021-09-09,2.47,2.623,2.39,2.518,411631907.8,0.0,3.0535266244343897,3.018413200843119,,,
254,2021-09-10,2.518,2.586,2.269,2.383,322102115.0,0.0,3.0009826666666686,3.0153871341463425,,,
255,2021-09-11,2.384,2.8,2.367,2.638,561119335.07,0.0,2.9766910769230783,3.028714478319784,,,
256,2021-09-12,2.637,2.789,2.501,2.581,466822310.1,0.0,2.94259289291101,3.035073108250527,,,
257,2021-09-13,2.58,2.593,2.309,2.402,378841930.8,0.0,2.88609980693816,3.0258101708822647,,,
258,2021-09-14,2.401,2.438,2.32,2.396,214309623.2,0.0,2.8300800241327315,3.013963703703704,,,
259,2021-09-15,2.396,2.582,2.355,2.505,276853578.3,0.0,2.7878171704374046,3.0079494218608858,,,
260,2021-09-16,2.504,2.56,2.381,2.417,196390696.8,0.0,2.7359913906485676,2.9931937744655226,,,
261,2021-09-17,2.417,2.442,2.313,2.35,130098585.4,0.0,2.6791429441930616,2.971589420355314,,,
262,2021-09-18,2.35,2.439,2.31,2.371,115231963.9,0.0,2.6290147149321266,2.94956199337549,,,
263,2021-09-19,2.371,2.397,2.259,2.283,127205837.0,0.0,2.571770226244343,2.919239683077386,,,
264,2021-09-20,2.283,2.293,1.97,2.079,458599973.03,0.0,2.4947031191553544,2.872870095603734,,,
265,2021-09-21,2.08,2.229,1.9101,1.986,450988800.97,0.0,2.4103382986425346,2.819238282896718,,,
266,2021-09-22,1.986,2.268,1.967,2.257,262894741.0,0.0,2.3634775565610857,2.785158977717556,,,
267,2021-09-23,2.257,2.346,2.179,2.327,190056984.8,0.0,2.3289677164404217,2.7561372899728998,,,
268,2021-09-24,2.327,2.345,2.063,2.277,382004501.6,0.0,2.2926964585218697,2.7234175165612773,,,
269,2021-09-25,2.277,2.459,2.235,2.3,328389858.73,0.0,2.262572911010558,2.6923705532972004,,,
270,2021-09-26,2.299,2.301,2.147,2.207,231090029.9,0.0,2.2253664977375576,2.654265697831979,,,
271,2021-09-27,2.206,2.277,2.128,2.13,150915484.2,0.0,2.183983306184012,2.6101309989461012,,,
272,2021-09-28,2.129,2.173,2.029,2.037,151911770.2,0.0,2.1375997224736034,2.5593973599819324,,,
273,2021-09-29,2.037,2.15,2.02,2.066,136138441.2,0.0,2.1006985218702874,2.5119790311653105,,,
274,2021-09-30,2.066,2.137,2.051,2.115,124916940.9,0.0,2.0744200663650068,2.4693032520325193,,,
275,2021-10-01,2.115,2.275,2.092,2.256,197157573.9,0.0,2.0694490497737545,2.437928035983139,,,
276,2021-10-02,2.255,2.322,2.192,2.247,147408004.5,0.0,2.0673293634992453,2.407297735621801,,,
277,2021-10-03,2.247,2.309,2.221,2.251,136980609.8,0.0,2.0673962956259437,2.3788922192110813,,,
278,2021-10-04,2.251,2.253,2.15,2.191,149496124.6,0.0,2.0619826606334835,2.347571677205661,,,
279,2021-10-05,2.191,2.258,2.175,2.233,131834376.0,0.0,2.0634148717948713,2.3209631210478765,,,
280,2021-10-06,2.232,2.251,2.111,2.209,192646609.5,0.0,2.0631457737556564,2.2936526445347787,,,
281,2021-10-07,2.209,2.375,2.15,2.278,254708498.4,0.0,2.073649785822021,2.2734849239686827,,,
282,2021-10-08,2.278,2.313,2.213,2.237,138317391.4,0.0,2.081454799396682,2.2520739897621205,,,
283,2021-10-09,2.238,2.3,2.22,2.268,108667313.3,0.0,2.093668663650076,2.2347847289972904,,,
284,2021-10-10,2.269,2.277,2.16,2.189,110373473.1,0.0,2.097467197586728,2.2132139031918094,,,
285,2021-10-11,2.189,2.25,2.107,2.171,124908952.1,0.0,2.1009547631975862,2.1920508717253835,,,
286,2021-10-12,2.171,2.173,2.071,2.118,150529530.2,0.0,2.0994620150829566,2.169025504366155,,,
287,2021-10-13,2.117,2.2,2.078,2.19,133035035.4,0.0,2.107025098039215,2.1535736487503763,2.19,,
288,2021-10-14,2.189,2.225,2.155,2.172,109132237.4,0.0,2.1132240120663655,2.1389996130683526,,,
289,2021-10-15,2.172,2.243,2.136,2.218,205811006.8,0.0,2.1249342986425357,2.1296654516711833,,,
290,2021-10-16,2.217,2.25,2.169,2.179,103000332.9,0.0,2.1310754751131222,2.119466717103281,,,
291,2021-10-17,2.178,2.189,2.089,2.158,109914412.1,0.0,2.133020150829563,2.109607996838301,,,
292,2021-10-18,2.158,2.176,2.105,2.128,96988762.8,0.0,2.131594751131222,2.0987007399879554,,,
293,2021-10-19,2.127,2.157,2.093,2.11,94391775.6,0.0,2.1287635595776786,2.087568198584763,,,
294,2021-10-20,2.11,2.208,2.092,2.19,135969738.8,0.0,2.135641085972851,2.083504391749472,,,
295,2021-10-21,2.19,2.298,2.131,2.137,265787667.1,0.0,2.136667571644041,2.076319535531467,,,
296,2021-10-22,2.136,2.21,2.125,2.156,130738721.4,0.0,2.1397286877828043,2.0719969248720265,,,
297,2021-10-23,2.157,2.175,2.131,2.166,74106470.8,0.0,2.1431455203619905,2.069682311803674,,,
298,2021-10-24,2.167,2.169,2.093,2.12,97230595.4,0.0,2.139868054298643,2.0648349789220104,,,
299,2021-10-25,2.119,2.178,2.114,2.144,105874037.9,0.0,2.1384525490196067,2.062636261668173,,,
300,2021-10-26,2.145,2.202,2.122,2.137,142897864.5,0.0,2.1354553846153848,2.061036802920808,,,
301,2021-10-27,2.138,2.156,1.804,1.912,397889032.1,0.0,2.1068527903469088,2.0439296379102685,,,
302,2021-10-28,1.912,2.058,1.905,1.987,253879713.5,0.0,2.0884368627450973,2.033506141222522,,,
303,2021-10-29,1.987,2.048,1.979,2.015,154761692.9,0.0,2.0744763800904993,2.0262177582053598,,,
304,2021-10-30,2.016,2.019,1.924,1.955,122995185.8,0.0,2.0543266365007544,2.0153148690153575,,,
305,2021-10-31,1.957,2.029,1.918,1.964,146413161.5,0.0,2.0365836500754146,2.0054201219512184,,,
306,2021-11-01,1.965,2.019,1.911,1.949,144061135.4,0.0,2.0181002714932132,1.9945266064438418,,,
307,2021-11-02,1.949,1.996,1.933,1.971,124263204.0,0.0,2.0036676923076917,1.9859289235170137,,,
308,2021-11-03,1.971,2.144,1.95,2.063,335561983.7,0.0,2.001080000000001,1.9848366245106905,,,
309,2021-11-04,2.063,2.103,1.933,1.983,174549100.4,0.0,1.9903222322775274,1.978404701144233,,,
310,2021-11-05,1.983,2.017,1.959,1.982,108180863.7,0.0,1.980308114630466,1.9726457949412826,,,
311,2021-11-06,1.982,2.04,1.942,2.005,105480654.3,0.0,1.973752398190045,1.9691296025293583,,,
312,2021-11-07,2.004,2.035,1.974,2.021,82637102.7,0.0,1.9694555656108597,1.9670535538994274,,,
313,2021-11-08,2.02,2.14,2.008,2.125,189974471.1,0.0,1.9778457918552046,1.9724653093947597,,,
314,2021-11-09,2.126,2.378,2.105,2.27,581074544.2,0.0,2.0030227450980385,1.9881971890996673,,,
315,2021-11-10,2.269,2.331,1.932,2.097,479840587.6,0.0,2.0081984313725494,1.9908939280337254,,,
316,2021-11-11,2.097,2.153,2.058,2.079,151168963.6,0.0,2.0119024434389146,1.9924791952725087,,,
317,2021-11-12,2.079,2.099,1.991,2.045,160252178.8,0.0,2.012055565610859,1.991738565191206,,,
318,2021-11-13,2.046,2.08,2.021,2.05,82511465.5,0.0,2.013071432880845,1.9916567901234572,,,
319,2021-11-14,2.05,2.07,2.009,2.04,59859608.6,0.0,2.0131321870286576,1.9909775669978929,,,
320,2021-11-15,2.04,2.095,2.011,2.017,93079577.9,0.0,2.0112755957767714,1.988942457091239,,,
321,2021-11-16,2.018,2.018,1.759,1.874,268941429.22,0.0,1.9936162895927598,1.976668556157784,,,
322,2021-11-17,1.874,1.893,1.795,1.876,207985172.0,0.0,1.97772084464555,1.9652254516711831,,,
323,2021-11-18,1.877,1.907,1.701,1.786,221759905.97,0.0,1.9531669984917048,1.9478036434808794,,,
324,2021-11-19,1.786,1.894,1.754,1.863,144849476.6,0.0,1.939275475113122,1.936875813008131,,,
325,2021-11-20,1.862,1.956,1.86,1.922,128183408.0,0.0,1.9336787330316731,1.9307633995784397,,,
326,2021-11-21,1.921,1.924,1.832,1.835,87455485.3,0.0,1.9191702564102566,1.9186263625414033,,,
327,2021-11-22,1.835,1.839,1.757,1.776,144285714.0,0.0,1.8980492911010554,1.9025330397470641,,,
328,2021-11-23,1.776,1.816,1.738,1.751,144774307.8,0.0,1.8749884766214175,1.8852604486600437,,,
329,2021-11-24,1.751,1.754,1.586,1.666,290146559.06,0.0,1.8434635897435896,1.8624877446552242,,,
330,2021-11-25,1.665,1.749,1.619,1.675,216037163.1,0.0,1.8143041327300153,1.841333258054803,,,
331,2021-11-26,1.676,1.685,1.495,1.533,337429397.07,0.0,1.7702267873303177,1.810703146642577,,,
332,2021-11-27,1.532,1.585,1.531,1.543,107756518.0,0.0,1.729271432880844,1.782023343872329,,,
333,2021-11-28,1.543,1.6,1.416,1.594,228010819.22,0.0,1.696251764705883,1.758200609756096,,,
334,2021-11-29,1.595,1.636,1.557,1.601,153848484.7,0.0,1.666392036199095,1.735861314363142,,,
335,2021-11-30,1.602,1.629,1.544,1.554,185671961.6,0.0,1.633034268476621,1.7112923742848543,,,
336,2021-12-01,1.553,1.622,1.531,1.548,157458493.8,0.0,1.6011386425339367,1.687373599819331,,,
337,2021-12-02,1.547,1.76,1.517,1.719,441382037.0,0.0,1.591210075414781,1.677079629629629,,,
338,2021-12-03,1.72,1.729,1.509,1.556,276255974.6,0.0,1.5640857918552025,1.6557873532068654,,,
339,2021-12-04,1.557,1.558,1.188,1.42,612957918.54,0.0,1.5243901659125183,1.6257011592893702,,,
340,2021-12-05,1.419,1.435,1.284,1.378,270618794.7,0.0,1.4844849472096524,1.5939854185486295,,,
341,2021-12-06,1.378,1.442,1.255,1.42,338310628.7,0.0,1.4531905882352933,1.5668607422463114,,,
342,2021-12-07,1.42,1.479,1.365,1.378,229514365.2,0.0,1.4205583107088977,1.5375885049683828,,,
343,2021-12-08,1.378,1.423,1.337,1.396,187594478.2,0.0,1.3935057616892907,1.510806805179163,,,
344,2021-12-09,1.396,1.409,1.287,1.289,174568058.8,0.0,1.3576523680241337,1.477464046973802,,,
345,2021-12-10,1.288,1.334,1.207,1.211,192968833.1,0.0,1.3167726696832573,1.4398180216802166,,,
346,2021-12-11,1.211,1.362,1.192,1.354,179118114.1,0.0,1.2965188536953238,1.414189739536285,,,
347,2021-12-12,1.354,1.415,1.319,1.346,149463677.1,0.0,1.277918974358974,1.3891510162601637,,,
348,2021-12-13,1.345,1.357,1.2,1.223,184388318.4,0.0,1.2478379487179494,1.3563709424872021,,,
349,2021-12-14,1.223,1.284,1.198,1.266,175476318.0,0.0,1.2254471191553542,1.3284477341162306,,,
350,2021-12-15,1.267,1.331,1.204,1.311,170247496.3,0.0,1.21119987933635,1.3052333032219208,,,
351,2021-12-16,1.311,1.331,1.236,1.24,117662885.3,0.0,1.1919260331825032,1.278205171635049,,,
352,2021-12-17,1.24,1.259,1.182,1.218,138092226.1,0.0,1.1732647963800906,1.2511650707618185,,,
353,2021-12-18,1.218,1.267,1.2,1.242,81211094.1,0.0,1.1601853996983407,1.2275795995182162,1.242,,
354,2021-12-19,1.242,1.312,1.24,1.243,124074683.5,0.0,1.1497466666666665,1.2059663354411325,,,
355,2021-12-20,1.244,1.261,1.201,1.237,123106967.7,0.0,1.140664796380091,1.1861515959048476,,,
356,2021-12-21,1.238,1.289,1.227,1.28,122949048.2,0.0,1.1386372247360481,1.1712533047274907,,,
357,2021-12-22,1.279,1.369,1.276,1.327,161174698.1,0.0,1.143029502262443,1.1614302092743143,,,
358,2021-12-23,1.327,1.49,1.307,1.475,216795659.8,0.0,1.1652112217194575,1.163857851550738,,,
359,2021-12-24,1.475,1.491,1.381,1.392,126334018.1,0.0,1.1781497435897443,1.16141876693767,,,
360,2021-12-25,1.393,1.46,1.381,1.452,87587873.9,0.0,1.1987887179487182,1.1646727792833476,,,
361,2021-12-26,1.453,1.467,1.407,1.455,103769249.9,0.0,1.2199835897435902,1.1692898072869626,,,
362,2021-12-27,1.455,1.594,1.45,1.516,181366355.6,0.0,1.248311855203621,1.179119820837097,,,
363,2021-12-28,1.516,1.54,1.376,1.4,233458767.4,0.0,1.2641961387631984,1.181152476663656,,,
364,2021-12-29,1.4,1.438,1.333,1.373,112036346.6,0.0,1.2773767722473601,1.1818912149954837,,,
